,epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives,traintime
250,250,1.0,0.0,0.0,4.948370879720443e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5886925458908081,0.9919028282165528,0.9994900822639464,343.0,1960.0,102.80848500000138
251,251,1.0,0.0,0.0,4.7026427890672906e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5874638557434082,0.9919028282165528,0.9994900822639464,343.0,1960.0,111.93315369999982
252,252,1.0,0.0,0.0,4.746552456635911e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.586428701877594,0.9919028282165528,0.9994900822639464,343.0,1960.0,116.1043892000016
253,253,1.0,0.0,0.0,4.80756233434132e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5918435454368591,0.9919028282165528,0.9994900822639464,343.0,1960.0,114.65119830000185
254,254,1.0,0.0,0.0,4.641041370656573e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5896517634391785,0.9919028282165528,0.9994900822639464,343.0,1960.0,116.97638840000218
255,255,1.0,0.0,0.0,4.6838501827073387e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5883810520172119,0.9919028282165528,0.9994900822639464,343.0,1960.0,101.32921169999827
256,256,1.0,0.0,0.0,4.623535235226406e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5903098583221436,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.1251470999996
257,257,1.0,0.0,0.0,4.3265526578073477e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5889670252799988,0.9919028282165528,0.9994900822639464,343.0,1960.0,102.99259979999988
258,258,1.0,0.0,0.0,4.1857843580128667e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5944068431854248,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.95393239999976
259,259,1.0,0.0,0.0,4.069574191523096e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5929179191589355,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.8319319000002
260,260,1.0,0.0,0.0,4.080109167192703e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5916383266448975,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.63144050000119
261,261,1.0,0.0,0.0,4.142761828029862e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5903198719024658,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.57816540000204
262,262,1.0,0.0,0.0,4.187536775668299e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5894154906272888,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.88139309999679
263,263,1.0,0.0,0.0,4.094759600836717e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5877212882041931,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.9504964000007
264,264,1.0,0.0,0.0,4.1711044340697605e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5929773449897766,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.05050239999764
265,265,1.0,0.0,0.0,4.0079248947444406e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5920913219451904,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.98702369999955
266,266,1.0,0.0,0.0,4.0275352497509687e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5904355645179749,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.00731000000087
267,267,1.0,0.0,0.0,4.078454240996621e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5895988345146179,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.16152960000181
268,268,1.0,0.0,0.0,4.190701258233176e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5886813402175903,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.98749460000181
269,269,1.0,0.0,0.0,4.1905885012072375e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5879293084144592,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.2092874000009
270,270,1.0,0.0,0.0,4.06177799727736e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5940001010894775,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.19186089999857
271,271,1.0,0.0,0.0,4.030132824683896e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5923991799354553,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.26425030000246
272,272,1.0,0.0,0.0,3.955925864662646e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5916445851325989,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.23452539999926
273,273,1.0,0.0,0.0,4.0185466065878466e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5907958745956421,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.20404059999782
274,274,1.0,0.0,0.0,4.106369758116735e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5895520448684692,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.23660149999705
275,275,1.0,0.0,0.0,4.14004976134752e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5891180634498596,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.38541299999997
276,276,1.0,0.0,0.0,4.135019063267187e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5879730582237244,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.27991929999916
277,277,1.0,0.0,0.0,4.112963788993618e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5933237075805664,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.31621090000044
278,278,1.0,0.0,0.0,3.97179962530192e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5927312970161438,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.20643199999904
279,279,1.0,0.0,0.0,3.990666130881948e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5915193557739258,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.14370170000257
280,280,1.0,0.0,0.0,4.059712635506863e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5910009741783142,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.41477700000178
281,281,1.0,0.0,0.0,4.0325468658730657e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5906319618225098,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.31046989999959
282,282,1.0,0.0,0.0,3.966494147022992e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5936679840087891,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.20757360000061
283,283,1.0,0.0,0.0,3.816936350320432e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5926876664161682,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.34499460000006
284,284,1.0,0.0,0.0,3.9593828216055726e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5923361778259277,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.3342487000009
285,285,1.0,0.0,0.0,3.9719970368334856e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5978413820266724,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.13295619999917
286,286,1.0,0.0,0.0,3.7217107867748567e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.597477376461029,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.37751510000089
287,287,1.0,0.0,0.0,3.749683549769678e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5963118672370911,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.42230969999946
288,288,1.0,0.0,0.0,3.743691814883654e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5951915383338928,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.50987100000202
289,289,1.0,0.0,0.0,3.894447958563418e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5948048830032349,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.32283590000225
290,290,1.0,0.0,0.0,3.843601825703757e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5939833521842957,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.40152309999758
291,291,1.0,0.0,0.0,3.678013102415001e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5960246920585632,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.49632250000286
292,292,1.0,0.0,0.0,3.393103853444046e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5947529673576355,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.17223320000267
293,293,1.0,0.0,0.0,3.541450813160374e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5943183898925781,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.4006711999973
294,294,1.0,0.0,0.0,3.585784447146523e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5936793684959412,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.22933720000219
295,295,1.0,0.0,0.0,3.6277401221918026e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5934722423553467,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.26774110000042
296,296,1.0,0.0,0.0,3.5097584560883626e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5922893285751343,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.38527609999801
297,297,1.0,0.0,0.0,3.675917903400716e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5982964634895325,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.35228519999873
298,298,1.0,0.0,0.0,3.430914927160522e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5975629091262817,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.44450130000041
299,299,1.0,0.0,0.0,3.3960202705518576e-11,1.0,1.0,1436.0,7843.0,0.9931034445762634,1.0,15.0,0.5961655974388123,0.9924050569534302,0.9994900822639464,344.0,1960.0,100.3931941999981
